"product_name","brands","stores","nutriscore_grade","nutrition_score_fr","energy_kcal","fat_100g","saturated_fat_100g","sugars_100g","salt_100g","fiber_100g","proteins_100g","labels","origins","categories","url","code"
"Danone max","Danone","","not-applicable","","213.0","1.0","0.7","7.0","0.0","","1.3","","","Aliments et boissons à base de végétaux,Produits laitiers,Produits fermentés,Aliments d'origine végétale,Produits laitiers fermentés,Condiments,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Vanille","https://world.openfoodfacts.org/product/6111032009429/danone-max","6111032009429"
"Riz à la Méditerranéenne","Ben's Original","","c","","168.0","3.3","0.44","5.5","1.21","3.08","3.8","Fabriqué en France,Nutriscore,Nutriscore B","","Plats préparés,Céréales préparées,Riz préparés","https://world.openfoodfacts.org/product/3487400006929/riz-a-la-mediterraneenne-ben-s-original","3487400006929"
"Choco Pudding","Milbona","Lidl","a","","80.8","1.52","1.04","4.0","0.046","","10.0","Low or no fat,Low fat,Source of proteins,High proteins,No added sugar,Nutriscore,Nutriscore Grade A,Rainforest Alliance,Refrigerated","Portugal","Dairies,Desserts,Dairy desserts,Entremets - mousses and creamy puddings,Chocolate desserts,Creamy puddings,Chocolate creamy puddings","https://world.openfoodfacts.org/product/4056489801771/high-protein-pudding-chocolate-milbona","4056489801771"
"Cookies chocolate Chip","Sondey","Lidl","e","","493.0","25.0","14.0","32.0","0.78","4.1","7.0","Sostenible,Agricultura sustentable,Aceite de Palma Sostenible,Hecho en Alemania,Alianza para Bosques,en:Roundtable on Sustainable Palm Oil,Certificado UTZ,UTZ Certified Cocoa","Unión Europea,en:belgique","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate,Cookies,Bolleria,Cookies con chocolate,en:bolleria-industrial","https://world.openfoodfacts.org/product/20080211/cookies-chocolate-chip-sondey","20080211"
"Chickpeas in Water","Freshona - Lidl","Lidl","a","","124.0","2.3","0.3","0.0","0.03","6.9","7.4","Vegetarian, Vegan, The Vegan Society","","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Seeds, Canned plant-based foods, Legume seeds, Pulses, Chickpeas, Canned legumes, Canned chickpeas","https://world.openfoodfacts.org/product/20475598/chickpeas-in-water-freshona-lidl","20475598"
"Lentilles cuisinées à l'Auvergnate","Raynal et Roquelaure","Magasins U,carrefour.fr","c","","111.0","3.6","1.4","1.2","0.8","3.6","6.6","Point Vert, Triman, en:with-sunflower-oil","France","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Seeds,Canned plant-based foods,Legume seeds,Meals,Pulses,Canned legumes,Lentils,Lentil dishes,Canned lentils,Prepared lentils","https://world.openfoodfacts.org/product/3021690201116/lentilles-cuisinees-a-l-auvergnate-raynal-et-roquelaure","3021690201116"
"Fines Tartines farine de Seigle","Jacquet","Magasins U","b","","224.0","1.6","0.3","3.8","1.2","8.7","7.1","Nutriscore, Nutriscore A","Origine UE,Fabriqué aux Pays Bas","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains","https://world.openfoodfacts.org/product/3029330004240/fines-tartines-farine-de-seigle-jacquet","3029330004240"
"Mini Babybel Original","Bel","Centra","d","","295.0","23.0","15.5","0.01","1.7","","22.0","Vegetarian","","Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses","https://world.openfoodfacts.org/product/3073780828628/mini-babybel-original-bel","3073780828628"
"Filets de maquereaux grillés natures","Saupiquet","Géant Casino,Magasins U,Auchan,carrefour.fr","c","","206.0","15.0","3.9","0.5","1.2","","18.0","Sustainable, Sustainable fishery, Produced in Brittany, Sustainable Seafood MSC, Triman, en:green-dot","Océan Atlantique,Océan Atlantique Nord-Est,Océan Atlantique Nord-Ouest","Produits de la mer,Poissons et dérivés,Conserves,Poissons,Poissons gras,Poissons en conserve,Filets de poissons,Maquereaux,Filets de maquereaux,Maquereaux en conserve,Filets de maquereaux grillés","https://world.openfoodfacts.org/product/3165950216011/filets-de-maquereaux-grilles-natures-saupiquet","3165950216011"
"Filets de Maquereaux à la moutarde","Saupiquet","Super U,Magasins U,carrefour.fr","d","","201.0","17.0","3.2","0.3","1.3","0.6","11.0","Green Dot, Produced in Brittany, fr:Eco-Emballages, en:high-in-omega-3","Atlantic Ocean,North-East Atlantic Ocean,Northwest Atlantic Ocean","Seafood, Fishes and their products, Canned foods, Fishes, Fatty fishes, Canned fishes, Fish fillets, Mackerels, Mackerel fillets, Mackerel fillets in mustard sauce, en:tinned-mackerels","https://world.openfoodfacts.org/product/3165957058010/filets-de-maquereaux-moutarde-saupiquet","3165957058010"
"Eau minérale gazeuse","Quézac","Super U,Carrefour,carrefour.fr","a","","","","","","0.0275","","","Point Vert","France,Occitanie,Languedoc-Roussillon,Lozère,Ispagnac","Boissons et préparations de boissons, Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Boissons sans sucre ajouté, Eaux gazeuses, Eaux minérales gazeuses","https://world.openfoodfacts.org/product/3664320011510/eau-minerale-gazeuse-quezac","3664320011510"
"Honey","Rowse","Asda","e","","329.0","0.5","0.2","80.8","0.025","0.5","0.5","","England","honey","https://world.openfoodfacts.org/product/5011273024650/honey-rowse","5011273024650"
"Baker Street Seeded Rye Bread imp","Baker Street","","c","","242.0","4.5","0.5","2.5","1.0","","8.5","Vegetarian, Vegan, en:vegetarian-society-approved-vegan","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Rye breads","https://world.openfoodfacts.org/product/5027952012573/baker-street-seeded-rye-bread-imp","5027952012573"
"Chergui creme 🥭 mangue","Chergui","Marjane","c","","113.0","4.0","0.0","14.9","0.0","","4.2","","","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts","https://world.openfoodfacts.org/product/6111126001865/chergui-creme-%F0%9F%A5%AD-mangue","6111126001865"
"uht jibal 1/2L","Jibal","","unknown","","","3.0","","4.8","","","3.0","en:جبال","","Dairies, Milks, Whole milks, Cow milks, es:leche-entera-esterilizada, en:homogenized-milks","https://world.openfoodfacts.org/product/6111246950876/uht-jibal-1-2l","6111246950876"
"Lait demi-écrémé UHT","Délice","Magasin général,Carrefour market,Monoprix","unknown","","43.5","1.5","1.1","","","","3.0","en:FSC, FSC Mix","تونس","Produits laitiers, Laits, Laits homogénéisés, Laits demi-écrémés, Laits UHT, Laits demi-écrémés UHT","https://world.openfoodfacts.org/product/6194043001019/lait-demi-ecreme-uht-delice","6194043001019"
"","Wasa","","a","","333.0","1.11","0.556","2.22","0.00222","20.0","8.89","","","aliments-et-boissons-a-base-de-vegetaux, aliments-d'origine-vegetale, snacks, cereales-et-pommes-de-terre, snacks-sales, amuse-gueules, pains, biscuits-aperitifs, pains-croustillants, it:antipasti, en:panificati, it:snacks-salati, en:sostitutivo-del-pane, surgeles","https://world.openfoodfacts.org/product/7300400117975/tartine-croustillante-complete-wasa","7300400117975"
"Love, Corn (Sea Salt)","Love Corn","","c","","435.0","13.3","1.3","0.7","1.5","7.0","7.4","No gluten, Vegetarian, Kosher, Vegan, Kashrut division of the London Beth Din, en:vegan-action","","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Seeds, Appetizers, Cereals and their products, Cereal grains, Corn, Corn grain","https://world.openfoodfacts.org/product/5060490400242/love-corn-sea-salt","5060490400242"
"Mon Taboulé oriental","Pierre Martinet","carrefour.fr","c","","183.0","6.7","0.8","5.4","0.9","2.1","4.5","Nutriscore, Nutriscore B, Triman","blé français","Plats préparés, Plats à base de semoule, Taboulés, Taboulés orientaux","https://world.openfoodfacts.org/product/3281780893892/mon-taboule-oriental-pierre-martinet","3281780893892"
"Tempeh","The Tofoo Company","Waitrose","a","","208.0","10.9","2.9","0.5","0.01","6.1","21.3","Organic,Soil Association Organic,Certified gluten-free,Vegan","Yorkshire","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Meat alternatives, Meat analogues, Tempeh","https://world.openfoodfacts.org/product/5034467000872/tempeh-the-tofoo-company","5034467000872"
"Pane Pugliese","Crosta & Mollica","waitrose","c","","252.0","1.2","0.23","2.3","1.2775","4.1","8.9","","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads","https://world.openfoodfacts.org/product/5060198640247/pane-pugliese-crosta-mollica","5060198640247"
"","Florbú","","d","","433.0","19.0","5.1","2.5","0.7","5.0","6.7","Sin azúcares añadidos","","Botanas,Snacks dulces,Galletas y pasteles,Galletas,Galletas de chocolate,Cookies,Cookies con chocolate","https://world.openfoodfacts.org/product/8411414014385/florbu","8411414014385"
"Plant soya pot plain","Vemondo,Lidl","Lidl","a","","46.0","2.3","0.4","0.0","0.18","0.6","4.2","Glutenvrij,Vegetarisch,Veganistisch,Europese vegetarische unie,Europese Vegetarische Unie Vegan,FSC,FSC Mix,Nutriscore,Nutriscore A","","Plantaardige levensmiddelen en dranken,Gefermenteerde levensmiddelen,Zuivelvervangers,Desserts,Veganistische producten,Plantaardige desserts,Non-zuivel gefermenteerd voedsel,Plantaardige yoghurts,Sojayoghurts","https://world.openfoodfacts.org/product/4056489466598/plant-soya-pot-plain-vemondo","4056489466598"
"Baked Beans","Corale","Aldi","a","","89.0","0.524","0.0952","4.81","0.357","3.95","4.19","No artificial flavors, No artificial colors, No artificial colours or flavours","","Plant-based foods and beverages, Plant-based foods, Prepared vegetables, Baked beans in tomato sauce","https://world.openfoodfacts.org/product/4088600072500/baked-beans-corale","4088600072500"
"Light greek yogurt","Milbona","","b","","94.0","5.0","3.6","4.5","0.000375","0.0","7.8","","","Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Cow milk yogurts,Greek-style yogurts,Light-authentic-greek-yoghurt","https://world.openfoodfacts.org/product/4056489263951/light-greek-yogurt-milbona","4056489263951"
"Crunchy Peanut Butter","Maribel","Lidl","unknown","","635.0","51.3","6.5","4.6","","5.4","28.5","No palm oil, en:vegan","","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters, Crunchy peanut butters","https://world.openfoodfacts.org/product/4056489594543/crunchy-peanut-butter-maribel","4056489594543"
"High Protein Mousse lidl","Milbona","lidl","not-applicable","","86.0","2.2","","","","","10.0","Source of proteins, High proteins, No added sugar, No lactose, Nutriscore, Nutriscore Grade A, Rainforest Alliance, Rainforest Alliance Cocoa, en:green-dot","","Γαλακτοκομικά προϊόντα,en:Desserts,en:Dairy desserts,en:Entremets - mousses and creamy puddings,en:Chocolate desserts,en:Sweet mousses,en:Bodybuilding supplements,en:Dairy Mousses,en:Chocolate mousses","https://world.openfoodfacts.org/product/4056489724070/high-protein-mousse-lidl-milbona","4056489724070"
"Digestive 0%","Hacendado","Mercadona","d","","503.0","20.0","2.2","0.8","0.9","1.1","7.3","Sin azúcares añadidos","","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas","https://world.openfoodfacts.org/product/8402001013140/0-digestive-hacendado","8402001013140"
"","","","e","","500.0","25.0","15.0","45.0","0.5","5.0","5.0","","","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Breads, Rusks, Rusk with eggs, en:chocolates","https://world.openfoodfacts.org/product/6111259347106/6111259347106","6111259347106"
"Sauce Béarnaise","Benedicta","Magasins U,Carrefour,carrefour.fr","d","","468.0","49.8","4.2","1.9","2.1","","0.6","Fabriqué en France,Triman","Jaunes d'œufs de l'union européenne,L'estragon ne provient pas de l'union européenne,Huile de colza de l'union européenne","Condiments,Sauces,Sauces béarnaises,matières grasses","https://world.openfoodfacts.org/product/3660603004774/sauce-bearnaise-benedicta","3660603004774"
"Pure Basmati Rice","Tilda","Delhaize,Woolworths,Waitrose,Sainsbury’s,Aldi,Ocado,Tesco,Lidl","b","","143.0","1.92","0.48","0.08","0.024","0.72","2.88","No gluten, Vegetarian, Vegan","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Meals, Cereal grains, Rices, Aromatic rices, Indica rices, Long grain rices, Basmati rices","https://world.openfoodfacts.org/product/5011157888101/pure-basmati-rice-tilda","5011157888101"
"حليب كونديا 1 لتر","Candia","","b","","45.0","1.5","1.0","0.0","0.1","0.0","3.0","No gluten, Verified, en:calcium-source","","Produits laitiers, Laits, Laits homogénéisés, Laits demi-écrémés, Laits UHT, Laits écrémés, Lait candia","https://world.openfoodfacts.org/product/6130433000019/le-lait-candia","6130433000019"
"multigrain alpha bites","Bear","waitrose,Amazon","a","","380.0","2.7","0.5","11.0","0.02","7.0","9.3","","","Aliments d'origine végétale,Petit-déjeuners,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées","https://world.openfoodfacts.org/product/5060139434386/multigrain-alpha-bites-bear","5060139434386"
"Miel d'eucalyptus","miel el Aâssal","","unknown","","","","","","","","","","","Miels,Miels d'eucalyptus","https://world.openfoodfacts.org/product/6111243380027/miel-d-eucalyptus-miel-el-aassal","6111243380027"
"Tilda Brown Basmati and Wild Ricea","Tilda","","b","","135.0","2.64","0.64","0.08","0.024","3.04","3.12","No gluten,Vegetarian,Vegan","","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Aromatic rices,Indica rices,Long grain rices,Basmati rices","https://world.openfoodfacts.org/product/5011157992662/tilda-brown-basmati-and-wild-ricea","5011157992662"
"Malted Bloomer","Village Bakery","Aldi","b","","251.0","1.7","0.1","4.9","0.48","4.1","8.5","Vegetarian, No palm oil","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, White breads, Bread white from wheat flour of the highest grade GOST 26987-86","https://world.openfoodfacts.org/product/4088600184197/malted-bloomer-village-bakery","4088600184197"
"Genova - Double Creme","Excelo","","unknown","","","","","","","","","","","Snacks, Sweet snacks, Biscuits and cakes, Cakes, Filled sponge cake slices, en:biscuits","https://world.openfoodfacts.org/product/6111259341234/genova-double-creme-excelo","6111259341234"
"Madagascar Dark Chocolate tummasuklaa","Preferred Selection","Lidl","e","","2000.0","133.0","77.8","88.9","0.0","33.3","33.3","Reilu kauppa, Kasvisruoka, Fairtrade International, Vegaaninen, Euroopan vegetaariliitto, Euroopan vegetaariliitto vegaaninen, FSC, FSC Mix","Madagascar","Naposteltavat, Makeat naposteltavat, en:Cocoa and its products, Suklaat, Tummat suklaat, en:Dark chocolate bar with more than 70% cocoa","https://world.openfoodfacts.org/product/20261375/madagascar-dark-chocolate-preferred-selection","20261375"
"12 Crunchy Taco Shells","Old El Paso","Sainsbury's","c","","509.0","27.0","2.3","1.0","0.05","3.6","5.4","No gluten, Vegetarian, en:no-preservatives","","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Flatbreads, Corn flatbreads, Tacos","https://world.openfoodfacts.org/product/8410076480637/12-crunchy-taco-shells-old-el-paso","8410076480637"
"Shreddies","Nestle","","b","","364.0","1.8","0.3","12.5","0.72","12.0","10.8","Végétarien,Végétalien,The Vegan Society","","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées","https://world.openfoodfacts.org/product/7613287136053/shreddies-nestle","7613287136053"
"Smooth Peanut Butter","Maribel, Mcennedy, mckennedy","Lidl","d","","661.0","53.0","13.2","7.2","0.915","","29.2","No gluten, Vegetarian, Vegan, Nutriscore, Nutriscore Grade C, en:green-dot","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Matières grasses, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Matières grasses végétales, Purées d'oléagineux, Beurres de légumineuses, Beurres de fruits à coques, Beurres de cacahuètes","https://world.openfoodfacts.org/product/4056489424925/%D1%84%D1%8A%D1%81%D1%82%D1%8A%D1%87%D0%B5%D0%BD%D0%BE-%D0%BC%D0%B0%D1%81%D0%BB%D0%BE-%D0%BA%D1%80%D0%B5%D0%BC%D0%BE%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BD%D0%BE-maribel","4056489424925"
"Nocciolata crunchy","Rigoni di Asiago","","e","","543.0","33.0","5.8","48.0","0.12","4.2","8.7","No gluten, Organic, EU Organic, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, AB Agriculture Biologique, Triman, en:no-palm-oil","","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","https://world.openfoodfacts.org/product/8052575090322/nocciolata-crunchy-rigoni-di-asiago","8052575090322"
